cohort,outer_split,method,calibration_fraction_total_persons,inner_attempts,inner_successes,fit_success_rate,total_persons,evaluation_persons,evaluation_records,evaluation_events,median_calibration_persons,median_calibration_records,median_calibration_events,median_calibration_event_persons,median_auc,median_brier,median_delta_brier_vs_raw,median_citl,median_abs_citl,median_slope,median_abs_slope_error,proportion_abs_citl_le_0_20,proportion_brier_within_plus_0_001,proportion_brier_improved,descriptive_tolerance_met
ELSA,26,intercept_only,0.5,100,100,1.0,8609,3443,12212,1206,4304.0,15315.5,1475.0,1376.5,0.748512646049539,0.0814410671178506,-0.0005160277145634384,0.011117330250393812,0.011294590177875694,1.088375315485558,0.08837531548555799,1.0,1.0,1.0,True
ELSA,26,intercept_only,0.6,100,100,1.0,8609,3443,12212,1206,5165.0,18396.0,1769.0,1651.0,0.748512646049539,0.0814417203962021,-0.0005153744362119406,0.011830010847435396,0.011830010847435396,1.088375315485558,0.08837531548555799,1.0,1.0,1.0,True
ELSA,26,none,0.0,1,1,1.0,8609,3443,12212,1206,0.0,0.0,0.0,0.0,0.748512646049539,0.08195709483241403,0.0,0.21381866752281245,0.21381866752281245,1.088375315485558,0.08837531548555799,0.0,1.0,1.0,False
ELSA,27,intercept_and_slope,0.05,100,100,1.0,8609,3443,12419,1177,430.0,1515.5,148.0,138.0,0.7610288566195736,0.0778450311920455,-0.0005248494845911389,-0.009374775376182157,0.060873004785113295,1.1183298586981287,0.11951439080620418,0.99,1.0,0.97,False
ELSA,27,intercept_and_slope,0.1,100,100,1.0,8609,3443,12419,1177,860.0,3017.0,300.5,279.0,0.7610288566195736,0.07776004046751228,-0.0006098402091243502,-0.036385317754398745,0.05133753041600647,1.1134478328115862,0.1134478328115861,1.0,1.0,1.0,False
ELSA,27,intercept_and_slope,0.2,100,100,1.0,8609,3443,12419,1177,1721.0,6052.0,598.0,555.0,0.7610288566195736,0.0777535521188995,-0.0006163285577371336,-0.025865444074714014,0.03525292067063512,1.1196302322954639,0.11963023229546388,1.0,1.0,1.0,False
ELSA,27,intercept_and_slope,0.3,100,100,1.0,8609,3443,12419,1177,2582.0,9107.0,899.5,833.5,0.7610288566195736,0.07773862167316109,-0.0006312590034755414,-0.02475125730892953,0.028441980707701174,1.1125512454691597,0.11255124546915973,1.0,1.0,1.0,False
ELSA,27,intercept_and_slope,0.4,100,100,1.0,8609,3443,12419,1177,3443.0,12130.5,1202.0,1116.0,0.7610288566195736,0.07774077130281944,-0.0006291093738172021,-0.028255458050434147,0.028255458050434147,1.1159319602187994,0.11593196021879948,1.0,1.0,1.0,False
ELSA,27,intercept_and_slope,0.5,100,100,1.0,8609,3443,12419,1177,4304.0,15152.0,1498.0,1390.0,0.7610288566195736,0.07773809524830194,-0.0006317854283346899,-0.025308196851981844,0.025308196851981844,1.1183554514391758,0.11835545143917581,1.0,1.0,1.0,False
ELSA,27,intercept_and_slope,0.6,100,100,1.0,8609,3443,12419,1177,5165.0,18189.0,1798.0,1668.0,0.7610288566195736,0.07773626796576108,-0.0006336127108755515,-0.024296515495360854,0.024296515495360854,1.1144011042616229,0.11440110426162287,1.0,1.0,1.0,False
ELSA,27,intercept_only,0.05,100,100,1.0,8609,3443,12419,1177,430.0,1515.5,148.0,138.0,0.7610288566195736,0.07784196206377282,-0.0005279186128638175,-0.010862328764946007,0.06094717352509495,1.176398734293403,0.17639873429340303,0.99,1.0,0.99,True
ELSA,27,intercept_only,0.1,100,100,1.0,8609,3443,12419,1177,860.0,3017.0,300.5,279.0,0.7610288566195736,0.07780138955520816,-0.0005684911214284896,-0.037579882532372044,0.050363752124921383,1.176398734293403,0.17639873429340303,1.0,1.0,1.0,True
ELSA,27,intercept_only,0.2,100,100,1.0,8609,3443,12419,1177,1721.0,6052.0,598.0,555.0,0.7610288566195736,0.07780434626503493,-0.0005655344116017036,-0.026886115421637213,0.03335704203820408,1.176398734293403,0.17639873429340303,1.0,1.0,1.0,True
ELSA,27,intercept_only,0.3,100,100,1.0,8609,3443,12419,1177,2582.0,9107.0,899.5,833.5,0.7610288566195736,0.07780332647726887,-0.0005665541993677692,-0.026493302453625855,0.028777318834598855,1.176398734293403,0.17639873429340303,1.0,1.0,1.0,True
ELSA,27,intercept_only,0.4,100,100,1.0,8609,3443,12419,1177,3443.0,12130.5,1202.0,1116.0,0.7610288566195736,0.07780121638176318,-0.0005686642948734555,-0.028986509087075812,0.028986509087075812,1.176398734293403,0.17639873429340303,1.0,1.0,1.0,True
ELSA,27,intercept_only,0.5,100,100,1.0,8609,3443,12419,1177,4304.0,15152.0,1498.0,1390.0,0.7610288566195736,0.07780287588742937,-0.0005670047892072649,-0.02700813118904643,0.02700813118904643,1.176398734293403,0.17639873429340303,1.0,1.0,1.0,True
ELSA,27,intercept_only,0.6,100,100,1.0,8609,3443,12419,1177,5165.0,18189.0,1798.0,1668.0,0.7610288566195736,0.07780381497949997,-0.0005660656971366723,-0.02592304899376746,0.02592304899376746,1.176398734293403,0.17639873429340303,1.0,1.0,1.0,True
ELSA,27,none,0.0,1,1,1.0,8609,3443,12419,1177,0.0,0.0,0.0,0.0,0.7610288566195736,0.07836988067663664,0.0,0.1912313046291179,0.1912313046291179,1.176398734293403,0.17639873429340303,1.0,1.0,1.0,False
ELSA,28,intercept_and_slope,0.05,100,100,1.0,8609,3443,12232,1208,430.0,1522.0,147.0,136.0,0.753054218249887,0.08055263802712453,-0.0007035525824060154,0.03645706314960042,0.06837641853123338,1.0589568343084852,0.07497886627172934,0.97,1.0,0.99,True
ELSA,28,intercept_and_slope,0.1,100,100,1.0,8609,3443,12232,1208,860.0,3058.5,292.0,272.0,0.753054218249887,0.0805185430505177,-0.0007376475590128648,0.04274048270187193,0.054275005906767024,1.04863048521766,0.053786757509530214,0.99,1.0,1.0,True
ELSA,28,intercept_and_slope,0.2,100,100,1.0,8609,3443,12232,1208,1721.0,6118.5,589.0,547.5,0.753054218249887,0.08051215416683591,-0.0007440364426946552,0.04910152574126106,0.04910152574126106,1.0458982489150557,0.04589824891505567,1.0,1.0,1.0,True
ELSA,28,intercept_and_slope,0.3,100,100,1.0,8609,3443,12232,1208,2582.0,9199.5,883.0,822.0,0.753054218249887,0.08049883307952488,-0.0007573575300056784,0.052124951191914334,0.052124951191914334,1.0433610427218385,0.043361042721838605,1.0,1.0,1.0,True
ELSA,28,intercept_and_slope,0.4,100,100,1.0,8609,3443,12232,1208,3443.0,12243.0,1180.0,1096.0,0.753054218249887,0.08049315971748866,-0.0007630308920419035,0.046190085458894053,0.046190085458894053,1.0444979571169304,0.0444979571169305,1.0,1.0,1.0,True
ELSA,28,intercept_and_slope,0.5,100,100,1.0,8609,3443,12232,1208,4304.0,15317.0,1472.0,1370.0,0.753054218249887,0.08049969584643862,-0.0007564947630919264,0.04772207217951814,0.04772207217951814,1.047408965729438,0.04740896572943809,1.0,1.0,1.0,True
ELSA,28,intercept_and_slope,0.6,100,100,1.0,8609,3443,12232,1208,5165.0,18376.0,1767.0,1644.0,0.753054218249887,0.08049652958463181,-0.0007596610248987445,0.046951335841372684,0.046951335841372684,1.045059821225708,0.04505982122570795,1.0,1.0,1.0,True
ELSA,28,intercept_only,0.05,100,100,1.0,8609,3443,12232,1208,430.0,1522.0,147.0,136.0,0.753054218249887,0.08060288722725328,-0.0006533033822772802,0.03469307495995001,0.06930047302541142,1.1312431447185982,0.13124314471859821,0.97,1.0,0.99,True
ELSA,28,intercept_only,0.1,100,100,1.0,8609,3443,12232,1208,860.0,3058.5,292.0,272.0,0.753054218249887,0.08061441004323122,-0.0006417805662993423,0.04449598794448535,0.05224616764230444,1.1312431447185982,0.13124314471859821,0.99,1.0,1.0,True
ELSA,28,intercept_only,0.2,100,100,1.0,8609,3443,12232,1208,1721.0,6118.5,589.0,547.5,0.753054218249887,0.08062203159602155,-0.0006341590135090086,0.04836140945739954,0.04836140945739954,1.1312431447185982,0.13124314471859821,1.0,1.0,1.0,True
ELSA,28,intercept_only,0.3,100,100,1.0,8609,3443,12232,1208,2582.0,9199.5,883.0,822.0,0.753054218249887,0.08062570948700007,-0.000630481122530481,0.05018934392284917,0.05018934392284917,1.1312431447185982,0.13124314471859821,1.0,1.0,1.0,True
ELSA,28,intercept_only,0.4,100,100,1.0,8609,3443,12232,1208,3443.0,12243.0,1180.0,1096.0,0.753054218249887,0.08061462701007266,-0.0006415635994578908,0.04460802167817328,0.04460802167817328,1.1312431447185982,0.13124314471859821,1.0,1.0,1.0,True
ELSA,28,intercept_only,0.5,100,100,1.0,8609,3443,12232,1208,4304.0,15317.0,1472.0,1370.0,0.753054218249887,0.08061746529150032,-0.0006387253180302269,0.046063419977484754,0.046063419977484754,1.1312431447185982,0.13124314471859821,1.0,1.0,1.0,True
ELSA,28,intercept_only,0.6,100,100,1.0,8609,3443,12232,1208,5165.0,18376.0,1767.0,1644.0,0.753054218249887,0.08061628020518499,-0.0006399104043455714,0.045458208245972825,0.045458208245972825,1.1312431447185982,0.13124314471859821,1.0,1.0,1.0,True
ELSA,28,none,0.0,1,1,1.0,8609,3443,12232,1208,0.0,0.0,0.0,0.0,0.753054218249887,0.08125619060953056,0.0,0.23401077218711377,0.23401077218711377,1.1312431447185982,0.13124314471859821,0.0,1.0,1.0,False
ELSA,29,intercept_and_slope,0.05,100,100,1.0,8609,3443,12239,1196,430.0,1534.0,145.5,136.0,0.7484300501202809,0.08036410077764125,-0.0005830372170454248,0.047331763360108234,0.06461131901299566,1.015182481303319,0.06627204633813272,0.96,0.99,0.96,True
ELSA,29,intercept_and_slope,0.1,100,100,1.0,8609,3443,12239,1196,860.0,3058.0,296.0,277.0,0.7484300501202809,0.08027542121314617,-0.0006717167815405156,0.03894919148348425,0.050159938380529706,1.0138486614816387,0.04145971279634336,1.0,1.0,1.0,True
ELSA,29,intercept_and_slope,0.2,100,100,1.0,8609,3443,12239,1196,1721.0,6122.5,590.5,552.5,0.7484300501202809,0.08026437037745632,-0.0006827676172303579,0.03849380422344392,0.039097752463854094,1.0183054550787283,0.031858719588108764,1.0,1.0,1.0,True
ELSA,29,intercept_and_slope,0.3,100,100,1.0,8609,3443,12239,1196,2582.0,9174.0,889.0,831.0,0.7484300501202809,0.0802618330471742,-0.0006853049475124828,0.04102222787702625,0.04102222787702625,1.021877393455971,0.029680584603309468,1.0,1.0,1.0,True
ELSA,29,intercept_and_slope,0.4,100,100,1.0,8609,3443,12239,1196,3443.0,12239.0,1187.0,1108.5,0.7484300501202809,0.08025340395781472,-0.0006937340368719652,0.03957339663991513,0.03957339663991513,1.0247828100187895,0.02478281001878946,1.0,1.0,1.0,True
ELSA,29,intercept_and_slope,0.5,100,100,1.0,8609,3443,12239,1196,4304.0,15305.0,1481.5,1384.5,0.7484300501202809,0.0802512042417116,-0.0006959337529750809,0.040694571468427476,0.040694571468427476,1.0235474187363292,0.02354741873632915,1.0,1.0,1.0,True
ELSA,29,intercept_and_slope,0.6,100,100,1.0,8609,3443,12239,1196,5165.0,18369.0,1779.0,1662.0,0.7484300501202809,0.08025024585724728,-0.0006968921374393977,0.038641964424638256,0.038641964424638256,1.0233590118029348,0.02335901180293487,1.0,1.0,1.0,True
ELSA,29,intercept_only,0.05,100,100,1.0,8609,3443,12239,1196,430.0,1534.0,145.5,136.0,0.7484300501202809,0.08037055621316652,-0.0005765817815201607,0.04729170505823219,0.06195867226992962,1.117907808875056,0.11790780887505603,0.97,1.0,0.98,True
ELSA,29,intercept_only,0.1,100,100,1.0,8609,3443,12239,1196,860.0,3058.0,296.0,277.0,0.7484300501202809,0.08034832070857983,-0.000598817286106848,0.03439921036327005,0.04911743930986572,1.117907808875056,0.11790780887505603,1.0,1.0,1.0,True
ELSA,29,intercept_only,0.2,100,100,1.0,8609,3443,12239,1196,1721.0,6122.5,590.5,552.5,0.7484300501202809,0.08034836050466787,-0.000598777490018812,0.034423983362345395,0.03634009471514257,1.117907808875056,0.11790780887505603,1.0,1.0,1.0,True
ELSA,29,intercept_only,0.3,100,100,1.0,8609,3443,12239,1196,2582.0,9174.0,889.0,831.0,0.7484300501202809,0.08035270009793766,-0.0005944378967490185,0.037074651940250336,0.037074651940250336,1.117907808875056,0.11790780887505603,1.0,1.0,1.0,True
ELSA,29,intercept_only,0.4,100,100,1.0,8609,3443,12239,1196,3443.0,12239.0,1187.0,1108.5,0.7484300501202809,0.0803517623063754,-0.0005953756883112782,0.03650824879799269,0.03650824879799269,1.117907808875056,0.11790780887505603,1.0,1.0,1.0,True
ELSA,29,intercept_only,0.5,100,100,1.0,8609,3443,12239,1196,4304.0,15305.0,1481.5,1384.5,0.7484300501202809,0.08035314704565899,-0.0005939909490276923,0.037343651812983034,0.037343651812983034,1.117907808875056,0.11790780887505603,1.0,1.0,1.0,True
ELSA,29,intercept_only,0.6,100,100,1.0,8609,3443,12239,1196,5165.0,18369.0,1779.0,1662.0,0.7484300501202809,0.08034974821005185,-0.0005973897846348331,0.03528007942852196,0.03528007942852196,1.117907808875056,0.11790780887505603,1.0,1.0,1.0,True
ELSA,29,none,0.0,1,1,1.0,8609,3443,12239,1196,0.0,0.0,0.0,0.0,0.7484300501202809,0.08094713799468668,0.0,0.22796725733851117,0.22796725733851117,1.117907808875056,0.11790780887505603,0.0,1.0,1.0,False
ELSA,30,intercept_and_slope,0.05,100,100,1.0,8609,3443,12301,1193,430.0,1519.5,146.0,135.0,0.7445058212275967,0.08047522123722135,-0.00032407354289708257,0.024575154622829363,0.06818306852489411,0.9655590959531346,0.07389299717822945,0.97,1.0,0.9,True
ELSA,30,intercept_and_slope,0.1,100,100,1.0,8609,3443,12301,1193,860.0,3044.5,298.5,275.0,0.7445058212275967,0.0804093276406396,-0.00038996713947884315,-0.0037649312975968703,0.05191064162796523,0.9495475288853878,0.05392563985654153,0.99,1.0,0.99,True
ELSA,30,intercept_and_slope,0.2,100,100,1.0,8609,3443,12301,1193,1721.0,6107.0,595.0,550.5,0.7445058212275967,0.08035900659592529,-0.0004402881841931369,0.011217189217982381,0.02857379125578388,0.9680818166789765,0.035384114327279725,1.0,1.0,1.0,True
ELSA,30,intercept_and_slope,0.3,100,100,1.0,8609,3443,12301,1193,2582.0,9132.0,889.0,824.0,0.7445058212275967,0.08036031943321348,-0.0004389753469049504,0.0035129251204104065,0.017499380859791636,0.9647304460221193,0.03828318914043943,1.0,1.0,1.0,True
ELSA,30,intercept_and_slope,0.4,100,100,1.0,8609,3443,12301,1193,3443.0,12188.5,1186.5,1101.0,0.7445058212275967,0.08035039350519994,-0.0004489012749184923,0.007352533587375013,0.013950247540904431,0.9641718201035802,0.03582817989641984,1.0,1.0,1.0,True
ELSA,30,intercept_and_slope,0.5,100,100,1.0,8609,3443,12301,1193,4304.0,15269.0,1484.0,1376.0,0.7445058212275967,0.08035356140694985,-0.0004457333731685831,0.00997261661752728,0.010231676739029277,0.9594464017221014,0.04055359827789867,1.0,1.0,1.0,True
ELSA,30,intercept_and_slope,0.6,100,100,1.0,8609,3443,12301,1193,5165.0,18307.0,1782.0,1652.0,0.7445058212275967,0.08035098815563485,-0.00044830662448357844,0.008075775003464028,0.008075775003464028,0.9617736106718116,0.038226389328188504,1.0,1.0,1.0,True
ELSA,30,intercept_only,0.05,100,100,1.0,8609,3443,12301,1193,430.0,1519.5,146.0,135.0,0.7445058212275967,0.08035686814044231,-0.0004424266396761273,0.025871538797381754,0.06770683300045346,1.076388930882182,0.0763889308821819,0.97,1.0,0.98,True
ELSA,30,intercept_only,0.1,100,100,1.0,8609,3443,12301,1193,860.0,3044.5,298.5,275.0,0.7445058212275967,0.08033253513059421,-0.00046675964952423016,-0.00314406404813042,0.04595781388393141,1.076388930882182,0.0763889308821819,0.99,1.0,1.0,True
ELSA,30,intercept_only,0.2,100,100,1.0,8609,3443,12301,1193,1721.0,6107.0,595.0,550.5,0.7445058212275967,0.08032298097102286,-0.00047631380909558124,0.010348166455375445,0.026368312583332443,1.076388930882182,0.0763889308821819,1.0,1.0,1.0,True
ELSA,30,intercept_only,0.3,100,100,1.0,8609,3443,12301,1193,2582.0,9132.0,889.0,824.0,0.7445058212275967,0.08031664389450509,-0.0004826508856133477,0.0025910545761378646,0.018324862378650768,1.076388930882182,0.0763889308821819,1.0,1.0,1.0,True
ELSA,30,intercept_only,0.4,100,100,1.0,8609,3443,12301,1193,3443.0,12188.5,1186.5,1101.0,0.7445058212275967,0.08031837296128022,-0.0004809218188382147,0.0059807812476016745,0.012959377929379288,1.076388930882182,0.0763889308821819,1.0,1.0,1.0,True
ELSA,30,intercept_only,0.5,100,100,1.0,8609,3443,12301,1193,4304.0,15269.0,1484.0,1376.0,0.7445058212275967,0.08032050416179191,-0.0004787906183265217,0.008828035824546592,0.009155816810508643,1.076388930882182,0.0763889308821819,1.0,1.0,1.0,True
ELSA,30,intercept_only,0.6,100,100,1.0,8609,3443,12301,1193,5165.0,18307.0,1782.0,1652.0,0.7445058212275967,0.08031867068139145,-0.0004806240987269908,0.006391251172923823,0.006391251172923823,1.076388930882182,0.0763889308821819,1.0,1.0,1.0,True
ELSA,30,none,0.0,1,1,1.0,8609,3443,12301,1193,0.0,0.0,0.0,0.0,0.7445058212275967,0.08079929478011844,0.0,0.21060265511957316,0.21060265511957316,1.076388930882182,0.0763889308821819,0.0,1.0,1.0,False
HRS,1,intercept_and_slope,0.05,100,100,1.0,20016,8006,33764,3171,1000.0,4167.5,412.5,376.5,0.7567908515955758,0.07773098208419815,-0.00033000300617520156,-0.03065989368650099,0.041525002128767426,1.063245031742147,0.06396964223180956,1.0,1.0,1.0,True
HRS,1,intercept_and_slope,0.1,100,100,1.0,20016,8006,33764,3171,2001.0,8372.5,815.5,746.5,0.7567908515955758,0.0777179568050967,-0.00034302828527665863,-0.021061540782542833,0.03128556280949365,1.0698749195155406,0.0698749195155407,1.0,1.0,1.0,True
HRS,1,intercept_and_slope,0.2,100,100,1.0,20016,8006,33764,3171,4003.0,16672.5,1636.5,1489.5,0.7567908515955758,0.0777085662605153,-0.0003524188298580644,-0.026287532643392966,0.027912829318749555,1.0675394908005869,0.06753949080058685,1.0,1.0,1.0,True
HRS,1,intercept_and_slope,0.3,100,100,1.0,20016,8006,33764,3171,6004.0,25095.0,2450.5,2233.0,0.7567908515955758,0.07770662813269372,-0.000354356957679651,-0.019100237623996597,0.019100237623996597,1.0746819005650952,0.07468190056509516,1.0,1.0,1.0,True
HRS,1,intercept_and_slope,0.4,100,100,1.0,20016,8006,33764,3171,8006.0,33489.0,3263.0,2973.5,0.7567908515955758,0.0777040963231464,-0.0003568887672269691,-0.016892871996806065,0.016892871996806065,1.0684383675429339,0.06843836754293375,1.0,1.0,1.0,True
HRS,1,intercept_and_slope,0.5,100,100,1.0,20016,8006,33764,3171,10008.0,41796.0,4075.0,3716.5,0.7567908515955758,0.07770254912616788,-0.0003584359642054835,-0.01903252940515772,0.01903252940515772,1.0679390503059483,0.06793905030594816,1.0,1.0,1.0,True
HRS,1,intercept_and_slope,0.6,100,100,1.0,20016,8006,33764,3171,12009.0,50174.0,4895.0,4462.0,0.7567908515955758,0.07770245278698681,-0.0003585323033865537,-0.019341452114423976,0.019341452114423976,1.0690517101246952,0.06905171012469524,1.0,1.0,1.0,True
HRS,1,intercept_only,0.05,100,100,1.0,20016,8006,33764,3171,1000.0,4167.5,412.5,376.5,0.7567908515955758,0.07776564070970213,-0.0002953443806712405,-0.03188928930917092,0.041785791804449815,1.1515534822442635,0.15155348224426346,1.0,1.0,0.99,True
HRS,1,intercept_only,0.1,100,100,1.0,20016,8006,33764,3171,2001.0,8372.5,815.5,746.5,0.7567908515955758,0.07776471747841185,-0.00029626761196150514,-0.02375486594581084,0.030658694774868468,1.1515534822442635,0.15155348224426346,1.0,1.0,1.0,True
HRS,1,intercept_only,0.2,100,100,1.0,20016,8006,33764,3171,4003.0,16672.5,1636.5,1489.5,0.7567908515955758,0.07776133412920083,-0.00029965096117252205,-0.028002522852359994,0.028827218710424252,1.1515534822442635,0.15155348224426346,1.0,1.0,1.0,True
HRS,1,intercept_only,0.3,100,100,1.0,20016,8006,33764,3171,6004.0,25095.0,2450.5,2233.0,0.7567908515955758,0.07776603451792957,-0.00029495057244378203,-0.020726765698100884,0.020726765698100884,1.1515534822442635,0.15155348224426346,1.0,1.0,1.0,True
HRS,1,intercept_only,0.4,100,100,1.0,20016,8006,33764,3171,8006.0,33489.0,3263.0,2973.5,0.7567908515955758,0.07776771276235875,-0.0002932723280146196,-0.018435767824611236,0.018435767824611236,1.1515534822442635,0.15155348224426346,1.0,1.0,1.0,True
HRS,1,intercept_only,0.5,100,100,1.0,20016,8006,33764,3171,10008.0,41796.0,4075.0,3716.5,0.7567908515955758,0.07776628911093013,-0.00029469597944323245,-0.02036865369385985,0.02036865369385985,1.1515534822442635,0.15155348224426346,1.0,1.0,1.0,True
HRS,1,intercept_only,0.6,100,100,1.0,20016,8006,33764,3171,12009.0,50174.0,4895.0,4462.0,0.7567908515955758,0.07776590885730884,-0.00029507623306451736,-0.020901052300560084,0.020901052300560084,1.1515534822442635,0.15155348224426346,1.0,1.0,1.0,True
HRS,1,none,0.0,1,1,1.0,20016,8006,33764,3171,0.0,0.0,0.0,0.0,0.7567908515955758,0.07806098509037336,0.0,-0.22793597357217402,0.22793597357217402,1.1515534822442635,0.15155348224426346,0.0,1.0,1.0,False
HRS,2,intercept_and_slope,0.05,100,100,1.0,20016,8006,33353,3209,1000.0,4220.0,407.0,368.0,0.7497160818266566,0.07981386175149971,-0.00031442980430847894,-0.008059797391987863,0.04270813987324874,1.017307290056725,0.050292739790011254,1.0,1.0,0.96,True
HRS,2,intercept_and_slope,0.1,100,100,1.0,20016,8006,33353,3209,2001.0,8423.0,810.0,735.0,0.7497160818266566,0.07978275479363411,-0.0003455367621740882,-0.010649928697162418,0.027472770605207242,1.0101789992302412,0.02949863482148407,1.0,1.0,1.0,True
HRS,2,intercept_and_slope,0.2,100,100,1.0,20016,8006,33353,3209,4003.0,16884.5,1620.0,1470.0,0.7497160818266566,0.0797783818725252,-0.00034990968328298816,-0.010754386435864526,0.017598270699859878,1.0018754466149211,0.014109828793493984,1.0,1.0,1.0,True
HRS,2,intercept_and_slope,0.3,100,100,1.0,20016,8006,33353,3209,6004.0,25273.5,2427.0,2203.5,0.7497160818266566,0.07977329333968712,-0.00035499821612107463,-0.007972787503074329,0.011491915627704845,1.0107800485324239,0.014961757322473512,1.0,1.0,1.0,True
HRS,2,intercept_and_slope,0.4,100,100,1.0,20016,8006,33353,3209,8006.0,33698.0,3232.5,2933.0,0.7497160818266566,0.0797710295192814,-0.00035726203652679256,-0.0073468366926003875,0.008644264863203042,1.0126693821917718,0.015156706281564403,1.0,1.0,1.0,True
HRS,2,intercept_and_slope,0.5,100,100,1.0,20016,8006,33353,3209,10008.0,42163.0,4052.0,3675.0,0.7497160818266566,0.07977196816992477,-0.0003563233858834211,-0.01069785279620735,0.01069785279620735,1.009810532577493,0.009907051981704162,1.0,1.0,1.0,True
HRS,2,intercept_and_slope,0.6,100,100,1.0,20016,8006,33353,3209,12009.0,50585.0,4857.0,4410.0,0.7497160818266566,0.079771174953781,-0.00035711660202719653,-0.009049353955288865,0.009049353955288865,1.0098659783369817,0.009865978336981662,1.0,1.0,1.0,True
HRS,2,intercept_only,0.05,100,100,1.0,20016,8006,33353,3209,1000.0,4220.0,407.0,368.0,0.7497160818266566,0.07980935413282733,-0.0003189374229808639,-0.004152923986184538,0.042905976599681164,1.1129359973717705,0.11293599737177051,1.0,1.0,1.0,True
HRS,2,intercept_only,0.1,100,100,1.0,20016,8006,33353,3209,2001.0,8423.0,810.0,735.0,0.7497160818266566,0.07979866992931206,-0.00032962162649614185,-0.009049417495149165,0.026827523000079352,1.1129359973717705,0.11293599737177051,1.0,1.0,1.0,True
HRS,2,intercept_only,0.2,100,100,1.0,20016,8006,33353,3209,4003.0,16884.5,1620.0,1470.0,0.7497160818266566,0.07979758153172888,-0.0003307100240793198,-0.009383790761328645,0.016766570107136773,1.1129359973717705,0.11293599737177051,1.0,1.0,1.0,True
HRS,2,intercept_only,0.3,100,100,1.0,20016,8006,33353,3209,6004.0,25273.5,2427.0,2203.5,0.7497160818266566,0.07979923071309293,-0.0003290608427152647,-0.006937084945690572,0.010754645317958446,1.1129359973717705,0.11293599737177051,1.0,1.0,1.0,True
HRS,2,intercept_only,0.4,100,100,1.0,20016,8006,33353,3209,8006.0,33698.0,3232.5,2933.0,0.7497160818266566,0.07979988376579417,-0.00032840779001402226,-0.005995733945882763,0.008618778246585588,1.1129359973717705,0.11293599737177051,1.0,1.0,1.0,True
HRS,2,intercept_only,0.5,100,100,1.0,20016,8006,33353,3209,10008.0,42163.0,4052.0,3675.0,0.7497160818266566,0.07979756346749242,-0.0003307280883157737,-0.009411596164542074,0.009465319120708726,1.1129359973717705,0.11293599737177051,1.0,1.0,1.0,True
HRS,2,intercept_only,0.6,100,100,1.0,20016,8006,33353,3209,12009.0,50585.0,4857.0,4410.0,0.7497160818266566,0.07979859525472201,-0.0003296963010861881,-0.007853234251892131,0.007853234251892131,1.1129359973717705,0.11293599737177051,1.0,1.0,1.0,True
HRS,2,none,0.0,1,1,1.0,20016,8006,33353,3209,0.0,0.0,0.0,0.0,0.7497160818266566,0.0801282915558082,0.0,-0.2200458969255974,0.2200458969255974,1.1129359973717705,0.11293599737177051,0.0,1.0,1.0,False
HRS,3,intercept_and_slope,0.05,100,100,1.0,20016,8006,33252,3246,1000.0,4217.0,403.0,365.5,0.7468526268046863,0.08086311351944361,-0.0002448122344274606,0.028222157067850036,0.047613936159222714,0.9759219541350468,0.035848502191556664,1.0,1.0,0.99,True
HRS,3,intercept_and_slope,0.1,100,100,1.0,20016,8006,33252,3246,2001.0,8428.0,805.5,733.0,0.7468526268046863,0.08085106576295792,-0.00025685999091315526,0.017469228184370793,0.03016207092892463,0.977982478526215,0.03465133270360066,1.0,1.0,1.0,True
HRS,3,intercept_and_slope,0.2,100,100,1.0,20016,8006,33252,3246,4003.0,16898.5,1610.5,1467.5,0.7468526268046863,0.08083318917671803,-0.0002747365771530383,0.027207024461510916,0.027677030145116892,0.980682275966089,0.024870027352538737,1.0,1.0,1.0,True
HRS,3,intercept_and_slope,0.3,100,100,1.0,20016,8006,33252,3246,6004.0,25365.0,2410.5,2197.5,0.7468526268046863,0.08082669640349865,-0.0002812293503724195,0.026623138773811596,0.026623138773811596,0.9807596654881557,0.019812425726278282,1.0,1.0,1.0,True
HRS,3,intercept_and_slope,0.4,100,100,1.0,20016,8006,33252,3246,8006.0,33785.5,3211.0,2925.0,0.7468526268046863,0.08082606754446564,-0.00028185820940542644,0.027602223330694085,0.027602223330694085,0.9840304675989453,0.015969532401054698,1.0,1.0,1.0,True
HRS,3,intercept_and_slope,0.5,100,100,1.0,20016,8006,33252,3246,10008.0,42258.0,4015.5,3657.0,0.7468526268046863,0.08082421048839729,-0.00028371526547378567,0.0273902758954213,0.0273902758954213,0.9844321076979161,0.015567892302083941,1.0,1.0,1.0,True
HRS,3,intercept_and_slope,0.6,100,100,1.0,20016,8006,33252,3246,12009.0,50685.0,4820.0,4390.0,0.7468526268046863,0.08082359451985693,-0.00028433123401413324,0.027008860518876222,0.027008860518876222,0.983537873423904,0.01646212657609608,1.0,1.0,1.0,True
HRS,3,intercept_only,0.05,100,100,1.0,20016,8006,33252,3246,1000.0,4217.0,403.0,365.5,0.7468526268046863,0.08089575422398969,-0.00021217152988138588,0.027264342280200065,0.04457147784955828,1.0953442629648031,0.09534426296480314,1.0,1.0,0.98,True
HRS,3,intercept_only,0.1,100,100,1.0,20016,8006,33252,3246,2001.0,8428.0,805.5,733.0,0.7468526268046863,0.08087320397002679,-0.00023472178384429526,0.01927476219495876,0.028513763807132872,1.0953442629648031,0.09534426296480314,1.0,1.0,1.0,True
